1,0.14,0.28,0.17,0.48,0.45,0.15,0.29,0.23,0.26,0.12,0.35
0.14,1,0.37,0.15,0.07,0.11,0.09,0.08,0.08,0.18,0.02,0.21
0.28,0.37,1,0.14,0.10,0.14,0.12,0.10,0.20,0.25,0.11,0.17
0.17,0.15,0.14,1,0.12,0.19,0.04,0.10,0.16,0.18,0.12,0.05
0.48,0.07,0.10,0.12,1,0.25,0.04,0.25,0.09,0.24,0.03,0.18
0.45,0.11,0.14,0.19,0.25,1,0.15,0.18,0.17,0.26,0.02,0.19
0.15,0.09,0.12,0.04,0.04,0.15,1,0.06,0.02,0.26,0.16,0.04
0.29,0.08,0.10,0.10,0.25,0.18,0.06,1,0.06,0.13,0.11,0.16
0.23,0.08,0.20,0.16,0.09,0.17,0.02,0.06,1,0.36,0.01,0.13
0.26,0.18,0.25,0.18,0.24,0.26,0.26,0.13,0.36,1,0.07,0.14
0.12,0.02,0.11,0.12,0.03,0.02,0.16,0.11,0.01,0.07,1,0.00
0.35,0.21,0.17,0.05,0.18,0.19,0.04,0.16,0.13,0.14,0.00,1
